thermosyphon\11: T_we=503.7 
thermosyphon\11: T_we_i=502.4 
thermosyphon\11: T_we_o=505 
thermosyphon\3: A_axial=0.0002788 
thermosyphon\3: A_c_i=0.1244 
thermosyphon\3: A_c_o=0.1433 
thermosyphon\3: A_e_i=0.3525 
thermosyphon\3: A_e_o=0.4059 
thermosyphon\3: beta=1.571 
thermosyphon\3: DELTAP_v=9.51 
thermosyphon\3: D_i=0.033 [m]
thermosyphon\3: D_o=0.038 [m]
thermosyphon\3: F$=water 
thermosyphon\3: F_r=0.6 
thermosyphon\3: h_c_o=32875 
thermosyphon\3: h_e_o=90.28 
thermosyphon\3: k_pipe=36.67 
thermosyphon\3: L_a=0.3 [m]
thermosyphon\3: L_c=1.2 [m]
thermosyphon\3: L_e=3.4 [m]
thermosyphon\3: L_eff=2.6 
thermosyphon\3: P_v_c=2.653E+06 
thermosyphon\3: P_v_e=2.653E+06 
thermosyphon\3: Q_dot=17339 
thermosyphon\3: Q_dot_axial=0.1042 
thermosyphon\3: Q_dot_boil=1.389E+06 
thermosyphon\3: Q_dot_ent=39400 
thermosyphon\3: Q_dot_radial=17339 
thermosyphon\3: Q_dot_son=4.392E+06 
thermosyphon\3: Re_f_c=3117 
thermosyphon\3: R_axial=254.3 
thermosyphon\3: R_c_i=0.0008427 
thermosyphon\3: R_c_o=0.0002123 
thermosyphon\3: R_e_i=0.0003409 
thermosyphon\3: R_e_o=0.02729 
thermosyphon\3: R_film=0.0005666 
thermosyphon\3: R_pool=0.0003409 
thermosyphon\3: R_wc=0.0005102 
thermosyphon\3: R_we=0.0001801 
thermosyphon\3: T_c_o=473.2 
thermosyphon\3: T_e_o=982.5 
thermosyphon\3: T_v_c=500.3 
thermosyphon\3: T_v_e=500.3 
thermosyphon\3: T_wc=481.3 
thermosyphon\3: T_wc_i=485.7 
thermosyphon\3: T_wc_o=476.8 
thermosyphon\3: T_we=507.8 
thermosyphon\3: T_we_i=506.2 
thermosyphon\3: T_we_o=509.3 
thermosyphon\4: A_axial=0.0002788 
thermosyphon\4: A_c_i=0.1244 
thermosyphon\4: A_c_o=0.1433 
thermosyphon\4: A_e_i=0.3525 
thermosyphon\4: A_e_o=0.4059 
thermosyphon\4: beta=1.571 
thermosyphon\4: DELTAP_v=9.216 
thermosyphon\4: D_i=0.033 [m]
thermosyphon\4: D_o=0.038 [m]
thermosyphon\4: F$=water 
thermosyphon\4: F_r=0.6 
thermosyphon\4: h_c_o=32875 
thermosyphon\4: h_e_o=90.28 
thermosyphon\4: k_pipe=36.67 
thermosyphon\4: L_a=0.3 [m]
thermosyphon\4: L_c=1.2 [m]
thermosyphon\4: L_e=3.4 [m]
thermosyphon\4: L_eff=2.6 
thermosyphon\4: P_v_c=2.632E+06 
thermosyphon\4: P_v_e=2.632E+06 
thermosyphon\4: Q_dot=16975 
thermosyphon\4: Q_dot_axial=0.1028 
thermosyphon\4: Q_dot_boil=1.387E+06 
thermosyphon\4: Q_dot_ent=39370 
thermosyphon\4: Q_dot_radial=16975 
thermosyphon\4: Q_dot_son=4.362E+06 
thermosyphon\4: Re_f_c=3042 
thermosyphon\4: R_axial=254.3 
thermosyphon\4: R_c_i=0.0008512 
thermosyphon\4: R_c_o=0.0002123 
thermosyphon\4: R_e_i=0.0003439 
thermosyphon\4: R_e_o=0.02729 
thermosyphon\4: R_film=0.0005622 
thermosyphon\4: R_pool=0.0003439 
thermosyphon\4: R_wc=0.0005102 
thermosyphon\4: R_we=0.0001801 
thermosyphon\4: T_c_o=473.2 
thermosyphon\4: T_e_o=972 
thermosyphon\4: T_v_c=499.9 
thermosyphon\4: T_v_e=499.9 
thermosyphon\4: T_wc=481.1 
thermosyphon\4: T_wc_i=485.4 
thermosyphon\4: T_wc_o=476.8 
thermosyphon\4: T_we=507.2 
thermosyphon\4: T_we_i=505.7 
thermosyphon\4: T_we_o=508.8 
thermosyphon\5: A_axial=0.0002788 
thermosyphon\5: A_c_i=0.1244 
thermosyphon\5: A_c_o=0.1433 
thermosyphon\5: A_e_i=0.3525 
thermosyphon\5: A_e_o=0.4059 
thermosyphon\5: beta=1.571 
thermosyphon\5: DELTAP_v=8.93 
thermosyphon\5: D_i=0.033 [m]
thermosyphon\5: D_o=0.038 [m]
thermosyphon\5: F$=water 
thermosyphon\5: F_r=0.6 
thermosyphon\5: h_c_o=32875 
thermosyphon\5: h_e_o=90.28 
thermosyphon\5: k_pipe=36.67 
thermosyphon\5: L_a=0.3 [m]
thermosyphon\5: L_c=1.2 [m]
thermosyphon\5: L_e=3.4 [m]
thermosyphon\5: L_eff=2.6 
thermosyphon\5: P_v_c=2.612E+06 
thermosyphon\5: P_v_e=2.612E+06 
thermosyphon\5: Q_dot=16617 
thermosyphon\5: Q_dot_axial=0.1014 
thermosyphon\5: Q_dot_boil=1.384E+06 
thermosyphon\5: Q_dot_ent=39340 
thermosyphon\5: Q_dot_radial=16617 
thermosyphon\5: Q_dot_son=4.333E+06 
thermosyphon\5: Re_f_c=2969 
thermosyphon\5: R_axial=254.3 
thermosyphon\5: R_c_i=0.0008597 
thermosyphon\5: R_c_o=0.0002123 
thermosyphon\5: R_e_i=0.000347 
thermosyphon\5: R_e_o=0.02729 
thermosyphon\5: R_film=0.0005578 
thermosyphon\5: R_pool=0.000347 
thermosyphon\5: R_wc=0.0005102 
thermosyphon\5: R_we=0.0001801 
thermosyphon\5: T_c_o=473.2 
thermosyphon\5: T_e_o=961.7 
thermosyphon\5: T_v_c=499.4 
thermosyphon\5: T_v_e=499.4 
thermosyphon\5: T_wc=480.9 
thermosyphon\5: T_wc_i=485.2 
thermosyphon\5: T_wc_o=476.7 
thermosyphon\5: T_we=506.7 
thermosyphon\5: T_we_i=505.2 
thermosyphon\5: T_we_o=508.2 
thermosyphon\6: A_axial=0.0002788 
thermosyphon\6: A_c_i=0.1244 
thermosyphon\6: A_c_o=0.1433 
thermosyphon\6: A_e_i=0.3525 
thermosyphon\6: A_e_o=0.4059 
thermosyphon\6: beta=1.571 
thermosyphon\6: DELTAP_v=8.652 
thermosyphon\6: D_i=0.033 [m]
thermosyphon\6: D_o=0.038 [m]
thermosyphon\6: F$=water 
thermosyphon\6: F_r=0.6 
thermosyphon\6: h_c_o=32875 
thermosyphon\6: h_e_o=90.28 
thermosyphon\6: k_pipe=36.67 
thermosyphon\6: L_a=0.3 [m]
thermosyphon\6: L_c=1.2 [m]
thermosyphon\6: L_e=3.4 [m]
thermosyphon\6: L_eff=2.6 
thermosyphon\6: P_v_c=2.592E+06 
thermosyphon\6: P_v_e=2.592E+06 
thermosyphon\6: Q_dot=16266 
thermosyphon\6: Q_dot_axial=0.1 
thermosyphon\6: Q_dot_boil=1.381E+06 
thermosyphon\6: Q_dot_ent=39311 
thermosyphon\6: Q_dot_radial=16266 
thermosyphon\6: Q_dot_son=4.304E+06 
thermosyphon\6: Re_f_c=2898 
thermosyphon\6: R_axial=254.3 
thermosyphon\6: R_c_i=0.0008684 
thermosyphon\6: R_c_o=0.0002123 
thermosyphon\6: R_e_i=0.0003501 
thermosyphon\6: R_e_o=0.02729 
thermosyphon\6: R_film=0.0005535 
thermosyphon\6: R_pool=0.0003501 
thermosyphon\6: R_wc=0.0005102 
thermosyphon\6: R_we=0.0001801 
thermosyphon\6: T_c_o=473.2 
thermosyphon\6: T_e_o=951.5 
thermosyphon\6: T_v_c=499 
thermosyphon\6: T_v_e=499 
thermosyphon\6: T_wc=480.8 
thermosyphon\6: T_wc_i=484.9 
thermosyphon\6: T_wc_o=476.6 
thermosyphon\6: T_we=506.2 
thermosyphon\6: T_we_i=504.7 
thermosyphon\6: T_we_o=507.7 
thermosyphon\7: A_axial=0.0002788 
thermosyphon\7: A_c_i=0.1244 
thermosyphon\7: A_c_o=0.1433 
thermosyphon\7: A_e_i=0.3525 
thermosyphon\7: A_e_o=0.4059 
thermosyphon\7: beta=1.571 
thermosyphon\7: DELTAP_v=8.381 
thermosyphon\7: D_i=0.033 [m]
thermosyphon\7: D_o=0.038 [m]
thermosyphon\7: F$=water 
thermosyphon\7: F_r=0.6 
thermosyphon\7: h_c_o=32875 
thermosyphon\7: h_e_o=90.28 
thermosyphon\7: k_pipe=36.67 
thermosyphon\7: L_a=0.3 [m]
thermosyphon\7: L_c=1.2 [m]
thermosyphon\7: L_e=3.4 [m]
thermosyphon\7: L_eff=2.6 
thermosyphon\7: P_v_c=2.572E+06 
thermosyphon\7: P_v_e=2.572E+06 
thermosyphon\7: Q_dot=15922 
thermosyphon\7: Q_dot_axial=0.09865 
